seed,role,release,target,candidate_id,family,selected,independent_selected,selected_within_family,auc_selected,audit_budget,reused_reference,diagnostic_only,fit_rows,fit_support,fit_coverage_complete,split,n,n_classes,class_schema,weighted,weight_sum,support,weighted_support,prevalence,coverage_complete,raw_coverage_complete,valid_class_mask,log_loss,log_loss_probability_floor,accuracy,balanced_accuracy,observed_balanced_accuracy,auroc,macro_auroc,observed_macro_auroc
0,transfer,beta_0p1_W,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6720005442879861,1e-12,0.572564807961357,0.5732648732848995,0.5732648732848995,0.6133755687866089,0.6133755687866089,0.6133755687866089
0,transfer,beta_0p1_W,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6889254008923299,1e-12,0.5485387396215422,0.5459609270304426,0.5459609270304426,0.5672296339261271,0.5672296339261271,0.5672296339261271
0,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6753962202798248,1e-12,0.577116935483871,0.5781072907931184,0.5781072907931184,0.6058910828187339,0.605891082818734,0.605891082818734
0,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6891178739339562,1e-12,0.549974632166413,0.5475055331846826,0.5475055331846826,0.5701034921917182,0.5701034921917182,0.5701034921917182
0,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6748745179712479,1e-12,0.5766806857514472,0.5774669045333591,0.5774669045333591,0.6068075528952602,0.6068075528952603,0.6068075528952603
0,transfer,beta_0p1_W,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6886449557451771,1e-12,0.5546830514983381,0.5520273153066277,0.5520273153066277,0.5692782143760708,0.5692782143760708,0.5692782143760708
0,transfer,beta_0p1_W,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.289902464124426,1e-12,0.8659517426273459,0.7447284679166355,0.7447284679166355,0.9053813401060731,0.9053813401060731,0.9053813401060731
0,transfer,beta_0p1_W,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.2916066646907306,1e-12,0.8658618376928237,0.7340364563866633,0.7340364563866633,0.9017802332719459,0.901780233271946,0.901780233271946
0,transfer,beta_0p1_W,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.27561418492773204,1e-12,0.8715864404833663,0.7293502641185003,0.7293502641185003,0.9101242507762692,0.9101242507762692,0.9101242507762692
0,transfer,beta_0p1_W,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.3001471064638315,1e-12,0.86039426469664,0.7137397979700879,0.7137397979700879,0.8938771562188845,0.8938771562188845,0.8938771562188845
0,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.2956458019223089,1e-12,0.8609249329758714,0.7641644879360574,0.7641644879360574,0.9020280869500261,0.9020280869500261,0.9020280869500261
0,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.2962305242767265,1e-12,0.8618376928236083,0.7537664879411226,0.7537664879411226,0.8995535259219996,0.8995535259219996,0.8995535259219996
0,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.27930113859429856,1e-12,0.8699733057780074,0.7580927472917944,0.7580927472917944,0.9069482112689412,0.9069482112689411,0.9069482112689411
0,transfer,beta_0p1_W,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.30608042171915206,1e-12,0.8518948587572313,0.7281476410581615,0.7281476410581615,0.8909850077674624,0.8909850077674624,0.8909850077674624
0,transfer,beta_0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.29968707164201513,1e-12,0.8934316353887399,0.8491030019700316,0.8491030019700316,0.8913869257276166,0.8913869257276166,0.8913869257276166
0,transfer,beta_0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.2723254463904151,1e-12,0.903420523138833,0.8627433818561514,0.8627433818561514,0.9060003480539688,0.9060003480539687,0.9060003480539687
0,transfer,beta_0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.29623853987146437,1e-12,0.8983696432159362,0.84989696594724,0.84989696594724,0.886581948855927,0.886581948855927,0.886581948855927
0,transfer,beta_0p1_W,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.25686418457905486,1e-12,0.9142068767376647,0.8664303188570963,0.8664303188570963,0.9049969268745207,0.9049969268745207,0.9049969268745207
0,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.3015683824259899,1e-12,0.8917560321715817,0.8460344651218891,0.8460344651218891,0.8910207573451241,0.8910206301149703,0.8910206301149703
0,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.27283788655571906,1e-12,0.9061032863849765,0.8649990786806707,0.8649990786806707,0.9061881948283276,0.9061881948283276,0.9061881948283276
0,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.29839953269111286,1e-12,0.896228364763627,0.8466677605437742,0.8466677605437742,0.886798983525471,0.8867989051882416,0.8867989051882416
0,transfer,beta_0p1_W,civilian_at_work,mlp,mlp,False,False,True,False,,False,False,2048,"[665,1383]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[972,2010]","[100734.0,233407.0]","[0.3014715344719744,0.6985284655280256]",True,True,"[true,true]",0.260050461656326,1e-12,0.9167836332566192,0.8694371478229171,0.8694371478229171,0.9030621756463337,0.9030621756463337,0.9030621756463337
0,transfer,beta_0p1_W,public_coverage,logistic,logistic,True,True,True,False,,False,False,2048,"[1531,517]",True,validation,2984,2,"[0,1]",False,2984.0,"[2275,709]","[2275.0,709.0]","[0.7623994638069705,0.23760053619302948]",True,True,"[true,true]",0.4847346854445657,1e-12,0.7868632707774799,0.6082772516623011,0.6082772516623011,0.7270249073916211,0.7270249073916211,0.7270249073916211
0,transfer,beta_0p1_W,public_coverage,logistic,logistic,True,True,True,False,,False,False,2048,"[1531,517]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2199,783]","[2199.0,783.0]","[0.7374245472837022,0.2625754527162978]",True,True,"[true,true]",0.5065877680300538,1e-12,0.7608987256874581,0.5960990627923873,0.5960990627923873,0.7322302544347047,0.7322302544347047,0.7322302544347047
0,transfer,beta_0p1_W,public_coverage,logistic,logistic,True,True,True,False,,False,False,2048,"[1531,517]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2275,709]","[263229.0,85161.0]","[0.7555584259020064,0.24444157409799364]",True,True,"[true,true]",0.501745772603557,1e-12,0.7759235339705502,0.5981902157222801,0.5981902157222801,0.7119844367380852,0.7119844367380852,0.7119844367380852
0,transfer,beta_0p1_W,public_coverage,logistic,logistic,True,True,True,False,,False,False,2048,"[1531,517]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2199,783]","[244261.0,89880.0]","[0.7310117585091324,0.26898824149086764]",True,True,"[true,true]",0.5155053949421275,1e-12,0.748597149107712,0.5819961619261086,0.5819961619261086,0.7287358032698675,0.7287358032698675,0.7287358032698675
0,transfer,beta_0p1_W,public_coverage,mlp,mlp,False,False,True,True,,False,False,2048,"[1531,517]",True,validation,2984,2,"[0,1]",False,2984.0,"[2275,709]","[2275.0,709.0]","[0.7623994638069705,0.23760053619302948]",True,True,"[true,true]",0.48545667020763966,1e-12,0.7778150134048257,0.6076830081061393,0.6076830081061393,0.7293299648165656,0.7293299648165656,0.7293299648165656
0,transfer,beta_0p1_W,public_coverage,mlp,mlp,False,False,True,True,,False,False,2048,"[1531,517]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2199,783]","[2199.0,783.0]","[0.7374245472837022,0.2625754527162978]",True,True,"[true,true]",0.507054122909009,1e-12,0.7551978537894031,0.6016911204849296,0.6016911204849296,0.7330276678648195,0.733027813060273,0.733027813060273
0,transfer,beta_0p1_W,public_coverage,mlp,mlp,False,False,True,True,,False,False,2048,"[1531,517]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2275,709]","[263229.0,85161.0]","[0.7555584259020064,0.24444157409799364]",True,True,"[true,true]",0.5012180444157466,1e-12,0.7677832314360343,0.5996307015796211,0.5996307015796211,0.7149521597333939,0.7149521597333939,0.7149521597333939
0,transfer,beta_0p1_W,public_coverage,mlp,mlp,False,False,True,True,,False,False,2048,"[1531,517]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2199,783]","[244261.0,89880.0]","[0.7310117585091324,0.26898824149086764]",True,True,"[true,true]",0.5139760581827305,1e-12,0.7438596281210627,0.5901229458564287,0.5901229458564287,0.732040517650556,0.7320405691669446,0.7320405691669446
0,transfer,beta_0p1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,validation,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5146884163206918,1e-12,0.7573726541554959,0.5279359519639729,0.5279359519639729,0.6721162747060295,0.6721162747060296,0.6721162747060296
0,transfer,beta_0p1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.4986336116107315,1e-12,0.7729711602951039,0.5250783024038838,0.5250783024038838,0.6766580534022395,0.6766580534022395,0.6766580534022395
0,transfer,beta_0p1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.4829354775887545,1e-12,0.7835959700335831,0.5189947187958308,0.5189947187958308,0.6740650916512623,0.6740650916512623,0.6740650916512623
0,transfer,beta_0p1_C_warmup_only,same_residence,logistic,logistic,False,False,True,False,,False,False,2048,"[500,1548]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.4813203842270391,1e-12,0.7922014957757354,0.5235432644978008,0.5235432644978008,0.6694407062477781,0.6694407062477781,0.6694407062477781
0,transfer,beta_0p1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,validation,2984,2,"[0,1]",False,2984.0,"[700,2284]","[700.0,2284.0]","[0.23458445040214476,0.7654155495978552]",True,True,"[true,true]",0.5074576783572347,1e-12,0.7704423592493298,0.5770940705529146,0.5770940705529146,0.6936048911683763,0.6936048911683763,0.6936048911683763
0,transfer,beta_0p1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[660,2322]","[660.0,2322.0]","[0.22132796780684105,0.778672032193159]",True,True,"[true,true]",0.4902870711942077,1e-12,0.7709590878604963,0.5530674966721478,0.5530674966721478,0.7018668598125963,0.7018668598125963,0.7018668598125963
0,transfer,beta_0p1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[700,2284]","[71960.0,276430.0]","[0.20655013060076352,0.7934498693992365]",True,True,"[true,true]",0.4707599765263673,1e-12,0.7955136484973736,0.5775711120004066,0.5775711120004066,0.7036697542579989,0.7036697542579988,0.7036697542579988
0,transfer,beta_0p1_C_warmup_only,same_residence,mlp,mlp,True,True,True,True,,False,False,2048,"[500,1548]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[660,2322]","[69119.0,265022.0]","[0.20685578842464708,0.793144211575353]",True,True,"[true,true]",0.47066246898104863,1e-12,0.7895529132910957,0.5532192599656731,0.5532192599656731,0.7042122527089708,0.7042122527089709,0.7042122527089709
0,transfer,beta_0p1_C_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6758796311041003,1e-12,0.5756048387096774,0.5769317171101116,0.5769317171101116,0.6030967446824731,0.6030967446824731,0.6030967446824731
0,transfer,beta_0p1_C_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6888893272986673,1e-12,0.558599695585997,0.5556316897954474,0.5556316897954474,0.5687104073330669,0.5687104073330669,0.5687104073330669
0,transfer,beta_0p1_C_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6754546285572403,1e-12,0.5718588621865494,0.5728187242394018,0.5728187242394018,0.6056598238988182,0.6056598238988182,0.6056598238988182
0,transfer,beta_0p1_C_warmup_only,commute_over20,logistic,logistic,True,True,True,True,,False,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6894949765045987,1e-12,0.5547713318413955,0.5514172658552627,0.5514172658552627,0.5648296847802343,0.5648296847802343,0.5648296847802343
0,transfer,beta_0p1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,validation,1984,2,"[0,1]",False,1984.0,"[1009,975]","[1009.0,975.0]","[0.5085685483870968,0.49143145161290325]",True,True,"[true,true]",0.6763502285661447,1e-12,0.5640120967741935,0.5647566770857158,0.5647566770857158,0.6001296028055195,0.6001296028055196,0.6001296028055196
0,transfer,beta_0p1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,development_evaluation,1971,2,"[0,1]",False,1971.0,"[959,1012]","[959.0,1012.0]","[0.4865550481988838,0.5134449518011162]",True,True,"[true,true]",0.6927784354088816,1e-12,0.54337899543379,0.5413829664464384,0.5413829664464384,0.5632936565180298,0.5632936565180298,0.5632936565180298
0,transfer,beta_0p1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,validation_person_weighted,1984,2,"[0,1]",True,233729.0,"[1009,975]","[118499.0,115230.0]","[0.5069931416298362,0.4930068583701637]",True,True,"[true,true]",0.6745503077207634,1e-12,0.5735830812607764,0.5740976866136689,0.5740976866136689,0.6058251666715335,0.6058251666715335,0.6058251666715335
0,transfer,beta_0p1_C_warmup_only,commute_over20,mlp,mlp,False,False,True,False,,False,False,2048,"[997,1051]",True,development_evaluation_person_weighted,1971,2,"[0,1]",True,226551.0,"[959,1012]","[110010.0,116541.0]","[0.48558602698730086,0.5144139730126991]",True,True,"[true,true]",0.6929043211571427,1e-12,0.5379009582831239,0.5356887152874265,0.5356887152874265,0.561962991269584,0.561962991269584,0.561962991269584
0,transfer,beta_0p1_C_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.2938414078210974,1e-12,0.8662868632707775,0.7470448943004407,0.7470448943004407,0.9014939867035183,0.9014939867035183,0.9014939867035183
0,transfer,beta_0p1_C_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.29755008250999454,1e-12,0.8678739101274312,0.7359822769498413,0.7359822769498413,0.8965483393323805,0.8965483393323805,0.8965483393323805
0,transfer,beta_0p1_C_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.28117245790325696,1e-12,0.8704555239817446,0.7310156952146973,0.7310156952146973,0.9044821278909041,0.9044821278909041,0.9044821278909041
0,transfer,beta_0p1_C_warmup_only,income_binary,logistic,logistic,True,True,True,True,,False,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.30345825750162064,1e-12,0.861761950793228,0.7160020077017596,0.7160020077017596,0.8901937746060784,0.8901937746060784,0.8901937746060784
0,transfer,beta_0p1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,validation,2984,2,"[0,1]",False,2984.0,"[2434,550]","[2434.0,550.0]","[0.8156836461126006,0.18431635388739948]",True,True,"[true,true]",0.30058824268646706,1e-12,0.8589142091152815,0.7608209456935833,0.7608209456935833,0.8980510943452603,0.8980510943452603,0.8980510943452603
0,transfer,beta_0p1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[2439,543]","[2439.0,543.0]","[0.817907444668008,0.18209255533199195]",True,True,"[true,true]",0.3086120084608404,1e-12,0.8625083836351441,0.7520290672519985,0.7520290672519985,0.8896220638081149,0.8896220638081149,0.8896220638081149
0,transfer,beta_0p1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[2434,550]","[288007.0,60383.0]","[0.8266798702603404,0.17332012973965957]",True,True,"[true,true]",0.28276043158443487,1e-12,0.868007118459198,0.7539192903206551,0.7539192903206551,0.9036137593473113,0.9036137593473113,0.9036137593473113
0,transfer,beta_0p1_C_warmup_only,income_binary,mlp,mlp,False,False,True,False,,False,False,2048,"[1652,396]",True,development_evaluation_person_weighted,2982,2,"[0,1]",True,334141.0,"[2439,543]","[273575.0,60566.0]","[0.8187411900963965,0.18125880990360357]",True,True,"[true,true]",0.3169127790534471,1e-12,0.8552227951673096,0.7304628139022612,0.7304628139022612,0.881941551975012,0.881941551975012,0.881941551975012
0,transfer,beta_0p1_C_warmup_only,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation,2984,2,"[0,1]",False,2984.0,"[981,2003]","[981.0,2003.0]","[0.32875335120643434,0.6712466487935657]",True,True,"[true,true]",0.30269338387062983,1e-12,0.8947721179624665,0.8482810951768067,0.8482810951768067,0.8848401709362562,0.8848401709362561,0.8848401709362561
0,transfer,beta_0p1_C_warmup_only,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,development_evaluation,2982,2,"[0,1]",False,2982.0,"[972,2010]","[972.0,2010.0]","[0.32595573440643866,0.6740442655935613]",True,True,"[true,true]",0.2754313204975515,1e-12,0.9044265593561368,0.8621614151464898,0.8621614151464898,0.903404274921688,0.903404274921688,0.903404274921688
0,transfer,beta_0p1_C_warmup_only,civilian_at_work,logistic,logistic,True,True,True,True,,False,False,2048,"[665,1383]",True,validation_person_weighted,2984,2,"[0,1]",True,348390.0,"[981,2003]","[112512.0,235878.0]","[0.3229484198742788,0.6770515801257212]",True,True,"[true,true]",0.299236347347623,1e-12,0.9003961078102127,0.850872874647888,0.850872874647888,0.8785422667833502,0.8785422667833502,0.8785422667833502
